variant_name,node_id,canonical_name,actor_type,weighted_degree,pagerank,betweenness,direct_record_count,third_party_record_count,review_flags
letters_only_graph,actor_pomponia,Pomponia,individual,2.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
letters_only_graph,actor_q_titinius,Q. Titinius,individual,2.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
letters_only_graph,actor_scaptius,Scaptius,professional_financier,2.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
letters_only_graph,actor_senate,Senate,public_body,2.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
letters_only_graph,actor_servilius,Servilius,individual,2.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
letters_only_graph,actor_varro,Varro,individual,2.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
letters_only_graph,actor_xeno,Xeno,individual,2.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
letters_only_graph,actor_procuratores,procuratores,collective_group,2.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
letters_only_graph,actor_brutus_albinus,Brutus Albinus,individual,1.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
letters_only_graph,actor_ser_sulpicius_galba,Ser. Sulpicius Galba,individual,1.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
letters_only_graph,actor_provincial_governor,provincial governor,public_body,1.000000,0.004361,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
monetary_subgraph,actor_quintus_cicero,Quintus Cicero,family_or_household,7.000000,0.101211,0.139706,7,2,unexpected_actor_type_high_centrality
monetary_subgraph,actor_faberius,Faberius,individual,2.000000,0.053917,0.000000,1,2,third_party_prominence_exceeds_direct_party_count
monetary_subgraph,actor_q_axius,Q. Axius,individual,4.000000,0.029029,0.022059,1,2,third_party_prominence_exceeds_direct_party_count
monetary_subgraph,actor_hermogenes,Hermogenes,individual,3.000000,0.029029,0.003676,0,1,third_party_prominence_exceeds_direct_party_count
monetary_subgraph,actor_atticus,Atticus,individual,2.000000,0.029029,0.000000,8,18,third_party_prominence_exceeds_direct_party_count
monetary_subgraph,actor_l_ligus,L. Ligus,individual,2.000000,0.029029,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
monetary_subgraph,actor_pomponia,Pomponia,individual,2.000000,0.029029,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
monetary_subgraph,actor_q_titinius,Q. Titinius,individual,2.000000,0.029029,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
monetary_subgraph,actor_terentia,Terentia,family_or_household,1.000000,0.029029,0.000000,2,3,unexpected_actor_type_high_centrality; third_party_prominence_exceeds_direct_party_count
monetary_subgraph,actor_tiro,Tiro,freedman_or_agent,1.000000,0.029029,0.000000,2,5,unexpected_actor_type_high_centrality; third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_quintus_cicero,Quintus Cicero,family_or_household,16.000000,0.037694,0.085116,7,2,unexpected_actor_type_high_centrality
third_party_context_graph,actor_amici,amici,collective_group,1.000000,0.015523,0.000000,2,0,unexpected_actor_type_high_centrality
third_party_context_graph,actor_atticus,Atticus,individual,37.000000,0.014893,0.152426,8,18,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_cluvius,Cluvius,professional_financier,6.000000,0.013972,0.060194,4,0,unexpected_actor_type_high_centrality
third_party_context_graph,actor_salamis,Salamis,civic_body,4.000000,0.012878,0.017419,1,0,unexpected_actor_type_high_centrality
third_party_context_graph,actor_tiro,Tiro,freedman_or_agent,11.000000,0.009715,0.036811,2,5,unexpected_actor_type_high_centrality; third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_terentia,Terentia,family_or_household,6.000000,0.006623,0.019652,2,3,unexpected_actor_type_high_centrality; third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_faberius,Faberius,individual,5.000000,0.006215,0.002602,1,2,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_eros,Eros,freedman_or_agent,8.000000,0.004843,0.027753,0,4,unexpected_actor_type_high_centrality; third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_q_axius,Q. Axius,individual,4.000000,0.004843,0.012682,1,2,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_senate,Senate,public_body,2.000000,0.004843,0.012387,0,1,unexpected_actor_type_high_centrality; third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_varro,Varro,individual,2.000000,0.004843,0.012387,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_procuratores,procuratores,collective_group,2.000000,0.004843,0.012387,0,1,unexpected_actor_type_high_centrality; third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_cluvius_procurators,Cluvius procurators,collective_group,3.000000,0.004843,0.006129,0,2,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_minucius_thermus,Minucius Thermus,individual,2.000000,0.004843,0.006129,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_cn_sallustius,Cn. Sallustius,individual,2.000000,0.004843,0.004449,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_hermogenes,Hermogenes,individual,3.000000,0.004843,0.003232,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_tullia,Tullia,family_or_household,5.000000,0.004843,0.003108,0,3,unexpected_actor_type_high_centrality; third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_balbus,Balbus,individual,4.000000,0.004843,0.001873,0,2,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_q_paconius_lepta,Q. Paconius Lepta,individual,2.000000,0.004843,0.000774,0,2,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_verres,Verres,individual,4.000000,0.004843,0.000710,0,2,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_hermippus,Hermippus,individual,3.000000,0.004843,0.000387,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_l_ligus,L. Ligus,individual,2.000000,0.004843,0.000295,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_pomponia,Pomponia,individual,2.000000,0.004843,0.000295,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_q_titinius,Q. Titinius,individual,2.000000,0.004843,0.000295,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_roman_state_grain_funds,Roman state grain funds,public_body,3.000000,0.004843,0.000194,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_l_lucullus,L. Lucullus,individual,3.000000,0.004843,0.000129,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_l_pontius,L. Pontius,individual,3.000000,0.004843,0.000129,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_p_scipio,P. Scipio,individual,3.000000,0.004843,0.000129,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_d_iunius_brutus,D. Iunius Brutus,individual,2.000000,0.004843,0.000129,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_sex_naevius,Sex. Naevius,individual,2.000000,0.004843,0.000129,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_camillus,Camillus,individual,3.000000,0.004843,0.000118,1,2,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_ateius_capito,Ateius Capito,individual,2.000000,0.004843,0.000108,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_appius_claudius,Appius Claudius,individual,2.000000,0.004843,0.000097,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_matinius,Matinius,professional_financier,2.000000,0.004843,0.000097,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_scaptius,Scaptius,professional_financier,2.000000,0.004843,0.000097,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_l_culleolus,L. Culleolus,individual,2.000000,0.004843,0.000065,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_servilius,Servilius,individual,2.000000,0.004843,0.000065,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_appuleius,Appuleius,individual,2.000000,0.004843,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_meton,Meton,individual,2.000000,0.004843,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_xeno,Xeno,individual,2.000000,0.004843,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_brutus_albinus,Brutus Albinus,individual,1.000000,0.004843,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_ser_sulpicius_galba,Ser. Sulpicius Galba,individual,1.000000,0.004843,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
third_party_context_graph,actor_provincial_governor,provincial governor,public_body,1.000000,0.004843,0.000000,0,1,third_party_prominence_exceeds_direct_party_count
