variant_name,metric,metric_rank,node_id,canonical_name,actor_type,value,centrality_rank,direct_record_count,third_party_record_count
monetary_subgraph,pagerank,7,actor_silius,Silius,individual,0.053917,7,2,2
monetary_subgraph,pagerank,8,actor_crassus,Crassus,individual,0.045692,8,2,1
monetary_subgraph,pagerank,9,actor_q_axius_son,Q. Axius' son,individual,0.035198,9,1,0
monetary_subgraph,pagerank,10,actor_q_axius,Q. Axius,individual,0.029029,10,1,2
monetary_subgraph,pagerank,11,actor_hermogenes,Hermogenes,individual,0.029029,11,0,1
monetary_subgraph,pagerank,12,actor_atticus,Atticus,individual,0.029029,12,8,18
monetary_subgraph,pagerank,13,actor_flaminius,Flaminius,individual,0.029029,13,1,1
monetary_subgraph,pagerank,14,actor_l_ligus,L. Ligus,individual,0.029029,14,0,1
monetary_subgraph,pagerank,15,actor_pomponia,Pomponia,individual,0.029029,15,0,1
monetary_subgraph,pagerank,16,actor_q_titinius,Q. Titinius,individual,0.029029,16,0,1
monetary_subgraph,pagerank,17,actor_terentia,Terentia,family_or_household,0.029029,17,2,3
monetary_subgraph,pagerank,18,actor_tiro,Tiro,freedman_or_agent,0.029029,18,2,5
monetary_subgraph,betweenness,1,actor_cicero,Cicero,individual,0.371324,3,49,22
monetary_subgraph,betweenness,2,actor_egnatius,Egnatius,individual,0.139706,1,1,1
monetary_subgraph,betweenness,3,actor_quintus_cicero,Quintus Cicero,family_or_household,0.139706,2,7,2
monetary_subgraph,betweenness,4,actor_q_axius,Q. Axius,individual,0.022059,10,1,2
monetary_subgraph,betweenness,5,actor_l_tullius_montanus,L. Tullius Montanus,individual,0.014706,5,2,0
monetary_subgraph,betweenness,6,actor_hermogenes,Hermogenes,individual,0.003676,11,0,1
monetary_subgraph,betweenness,7,actor_plancus,Plancus,individual,0.000000,4,2,0
monetary_subgraph,betweenness,8,actor_faberius,Faberius,individual,0.000000,6,1,2
monetary_subgraph,betweenness,9,actor_silius,Silius,individual,0.000000,7,2,2
monetary_subgraph,betweenness,10,actor_crassus,Crassus,individual,0.000000,8,2,1
monetary_subgraph,betweenness,11,actor_q_axius_son,Q. Axius' son,individual,0.000000,9,1,0
monetary_subgraph,betweenness,12,actor_atticus,Atticus,individual,0.000000,12,8,18
monetary_subgraph,betweenness,13,actor_flaminius,Flaminius,individual,0.000000,13,1,1
monetary_subgraph,betweenness,14,actor_l_ligus,L. Ligus,individual,0.000000,14,0,1
monetary_subgraph,betweenness,15,actor_pomponia,Pomponia,individual,0.000000,15,0,1
monetary_subgraph,betweenness,16,actor_q_titinius,Q. Titinius,individual,0.000000,16,0,1
monetary_subgraph,betweenness,17,actor_terentia,Terentia,family_or_household,0.000000,17,2,3
monetary_subgraph,betweenness,18,actor_tiro,Tiro,freedman_or_agent,0.000000,18,2,5
third_party_context_graph,weighted_degree,1,actor_cicero,Cicero,individual,82.000000,1,49,22
third_party_context_graph,weighted_degree,2,actor_atticus,Atticus,individual,37.000000,7,8,18
third_party_context_graph,weighted_degree,3,actor_quintus_cicero,Quintus Cicero,family_or_household,16.000000,2,7,2
third_party_context_graph,weighted_degree,4,actor_tiro,Tiro,freedman_or_agent,11.000000,17,2,5
third_party_context_graph,weighted_degree,5,actor_egnatius,Egnatius,individual,8.000000,8,1,1
third_party_context_graph,weighted_degree,6,actor_eros,Eros,freedman_or_agent,8.000000,87,0,4
third_party_context_graph,weighted_degree,7,actor_brutus,Brutus,individual,7.000000,6,2,1
third_party_context_graph,weighted_degree,8,actor_cluvius,Cluvius,professional_financier,6.000000,9,4,0
third_party_context_graph,weighted_degree,9,actor_terentia,Terentia,family_or_household,6.000000,65,2,3
third_party_context_graph,weighted_degree,10,actor_caerellia,Caerellia,individual,5.000000,5,2,0
third_party_context_graph,weighted_degree,11,actor_faberius,Faberius,individual,5.000000,67,1,2
third_party_context_graph,weighted_degree,12,actor_tullia,Tullia,family_or_household,5.000000,97,0,3
third_party_context_graph,weighted_degree,13,actor_salamis,Salamis,civic_body,4.000000,12,1,0
third_party_context_graph,weighted_degree,14,actor_oppius,Oppius,individual,4.000000,37,1,1
third_party_context_graph,weighted_degree,15,actor_philotimus,Philotimus,freedman_or_agent,4.000000,66,2,1
third_party_context_graph,weighted_degree,16,actor_silius,Silius,individual,4.000000,68,2,2
third_party_context_graph,weighted_degree,17,actor_q_axius,Q. Axius,individual,4.000000,88,1,2
third_party_context_graph,weighted_degree,18,actor_balbus,Balbus,individual,4.000000,98,0,2
third_party_context_graph,weighted_degree,19,actor_verres,Verres,individual,4.000000,100,0,2
third_party_context_graph,weighted_degree,20,actor_iunius,Iunius,individual,3.000000,3,1,0
third_party_context_graph,component_size,1,actor_cicero,Cicero,individual,98.000000,1,49,22
third_party_context_graph,component_size,2,actor_quintus_cicero,Quintus Cicero,family_or_household,98.000000,2,7,2
third_party_context_graph,component_size,3,actor_iunius,Iunius,individual,98.000000,3,1,0
third_party_context_graph,component_size,4,actor_amici,amici,collective_group,98.000000,4,2,0
third_party_context_graph,component_size,5,actor_caerellia,Caerellia,individual,98.000000,5,2,0
third_party_context_graph,component_size,6,actor_brutus,Brutus,individual,98.000000,6,2,1
third_party_context_graph,component_size,7,actor_atticus,Atticus,individual,98.000000,7,8,18
third_party_context_graph,component_size,8,actor_egnatius,Egnatius,individual,98.000000,8,1,1
third_party_context_graph,component_size,9,actor_cluvius,Cluvius,professional_financier,98.000000,9,4,0
third_party_context_graph,component_size,10,actor_l_titius_strabo,L. Titius Strabo,individual,98.000000,10,1,0
third_party_context_graph,component_size,11,actor_p_cornelius,P. Cornelius,individual,98.000000,11,1,0
third_party_context_graph,component_size,12,actor_salamis,Salamis,civic_body,98.000000,12,1,0
third_party_context_graph,component_size,13,actor_p_valerius,P. Valerius,individual,98.000000,13,1,0
third_party_context_graph,component_size,14,actor_plancus,Plancus,individual,98.000000,14,2,0
third_party_context_graph,component_size,15,actor_pompey,Pompey,individual,98.000000,15,3,1
third_party_context_graph,component_size,16,actor_scribonius_libo,Scribonius Libo,individual,98.000000,16,1,0
third_party_context_graph,component_size,17,actor_tiro,Tiro,freedman_or_agent,98.000000,17,2,5
third_party_context_graph,component_size,18,actor_caesar,Caesar,individual,98.000000,18,6,1
third_party_context_graph,component_size,19,actor_cornificius,Cornificius,individual,98.000000,25,1,1
third_party_context_graph,component_size,20,actor_buthrotum,Buthrotum,individual,98.000000,26,1,0
third_party_context_graph,pagerank,1,actor_cicero,Cicero,individual,0.080986,1,49,22
third_party_context_graph,pagerank,2,actor_quintus_cicero,Quintus Cicero,family_or_household,0.037694,2,7,2
third_party_context_graph,pagerank,3,actor_iunius,Iunius,individual,0.016209,3,1,0
third_party_context_graph,pagerank,4,actor_amici,amici,collective_group,0.015523,4,2,0
third_party_context_graph,pagerank,5,actor_caerellia,Caerellia,individual,0.015116,5,2,0
third_party_context_graph,pagerank,6,actor_brutus,Brutus,individual,0.014936,6,2,1
third_party_context_graph,pagerank,7,actor_atticus,Atticus,individual,0.014893,7,8,18
third_party_context_graph,pagerank,8,actor_egnatius,Egnatius,individual,0.014315,8,1,1
third_party_context_graph,pagerank,9,actor_cluvius,Cluvius,professional_financier,0.013972,9,4,0
third_party_context_graph,pagerank,10,actor_l_titius_strabo,L. Titius Strabo,individual,0.013051,10,1,0
third_party_context_graph,pagerank,11,actor_p_cornelius,P. Cornelius,individual,0.013051,11,1,0
third_party_context_graph,pagerank,12,actor_salamis,Salamis,civic_body,0.012878,12,1,0
third_party_context_graph,pagerank,13,actor_p_valerius,P. Valerius,individual,0.012599,13,1,0
third_party_context_graph,pagerank,14,actor_plancus,Plancus,individual,0.011210,14,2,0
third_party_context_graph,pagerank,15,actor_pompey,Pompey,individual,0.011017,15,3,1
third_party_context_graph,pagerank,16,actor_scribonius_libo,Scribonius Libo,individual,0.010927,16,1,0
third_party_context_graph,pagerank,17,actor_tiro,Tiro,freedman_or_agent,0.009715,17,2,5
third_party_context_graph,pagerank,18,actor_caesar,Caesar,individual,0.008959,18,6,1
third_party_context_graph,pagerank,19,actor_a_caninius_satyrus,A. Caninius Satyrus,individual,0.008959,19,1,0
third_party_context_graph,pagerank,20,actor_caecilius,Caecilius,individual,0.008959,20,2,0
third_party_context_graph,betweenness,1,actor_cicero,Cicero,individual,0.470371,1,49,22
third_party_context_graph,betweenness,2,actor_atticus,Atticus,individual,0.152426,7,8,18
third_party_context_graph,betweenness,3,actor_quintus_cicero,Quintus Cicero,family_or_household,0.085116,2,7,2
third_party_context_graph,betweenness,4,actor_cluvius,Cluvius,professional_financier,0.060194,9,4,0
third_party_context_graph,betweenness,5,actor_brutus,Brutus,individual,0.042774,6,2,1
third_party_context_graph,betweenness,6,actor_tiro,Tiro,freedman_or_agent,0.036811,17,2,5
third_party_context_graph,betweenness,7,actor_marc_antony,Marc Antony,individual,0.036645,44,1,1
third_party_context_graph,betweenness,8,actor_egnatius,Egnatius,individual,0.030181,8,1,1
third_party_context_graph,betweenness,9,actor_eros,Eros,freedman_or_agent,0.027753,87,0,4
third_party_context_graph,betweenness,10,actor_pompey,Pompey,individual,0.020742,15,3,1
third_party_context_graph,betweenness,11,actor_terentia,Terentia,family_or_household,0.019652,65,2,3
third_party_context_graph,betweenness,12,actor_salamis,Salamis,civic_body,0.017419,12,1,0
third_party_context_graph,betweenness,13,actor_m_anneius,M. Anneius,individual,0.015645,53,1,1
third_party_context_graph,betweenness,14,actor_caerellia,Caerellia,individual,0.013032,5,2,0
third_party_context_graph,betweenness,15,actor_q_axius,Q. Axius,individual,0.012682,88,1,2
third_party_context_graph,betweenness,16,actor_caesar,Caesar,individual,0.012387,18,6,1
third_party_context_graph,betweenness,17,actor_c_scribonius_curio,C. Scribonius Curio,individual,0.012387,89,1,1
third_party_context_graph,betweenness,18,actor_senate,Senate,public_body,0.012387,90,0,1
third_party_context_graph,betweenness,19,actor_varro,Varro,individual,0.012387,91,0,1
third_party_context_graph,betweenness,20,actor_procuratores,procuratores,collective_group,0.012387,92,0,1
